Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Stock_Quantity,Reserved_Quantity,Damaged_Quantity
495217,588,3188,2025-08-03,4909,420,80
495218,956,3971,2025-06-19,846,0,54
495219,186,17923,2025-01-13,1929,165,17
495220,606,19660,2025-06-25,4748,541,22
495221,714,16691,2025-04-18,4697,463,9
495222,23,2905,2025-03-21,1540,549,81
495223,891,6479,2025-05-25,3503,974,22
495224,732,126,2025-04-27,1540,772,1
495225,414,11851,2025-06-15,3972,801,81
495226,479,8280,2025-04-13,142,919,8
495227,311,9035,2025-08-14,922,312,51
495228,727,14511,2025-08-24,918,598,90
495229,150,11524,2025-04-05,4229,824,59
495230,945,7031,2025-03-20,4094,476,55
495231,791,2092,2025-01-14,3234,474,72
495232,631,8414,2025-02-04,2284,738,49
495233,135,8687,2025-06-03,4296,615,89
495234,567,5243,2025-07-30,3679,772,8
495235,375,14401,2025-01-01,3843,907,82
495236,50,10462,2025-01-28,1334,444,59
495237,815,9499,2025-05-15,1149,111,26
495238,736,2895,2025-03-07,1732,410,90
495239,819,19084,2025-04-27,2768,755,92
495240,287,19180,2025-06-22,4180,756,31
495241,396,9408,2025-08-04,1660,174,70
495242,417,1039,2025-05-31,3836,290,65
495243,127,107,2025-06-04,1717,843,62
495244,439,13537,2025-04-08,2784,566,89
495245,205,547,2025-04-07,3210,73,50
495246,259,1102,2025-03-05,1207,886,93
495247,350,13125,2025-08-06,3139,392,54
495248,677,5769,2025-06-11,2105,354,78
495249,354,19098,2025-03-19,707,243,89
495250,547,10380,2025-05-09,907,610,63
495251,563,14252,2025-03-11,4259,709,97
495252,407,2695,2025-04-19,1121,780,5
495253,694,9947,2025-01-07,655,885,32
495254,362,7601,2025-03-15,2719,309,67
495255,295,18339,2025-01-29,4489,373,96
495256,535,5416,2025-08-05,2912,304,76
495257,967,1540,2025-08-02,2176,532,58
495258,206,19664,2025-07-17,1888,603,61
495259,287,3643,2025-05-26,643,990,48
495260,16,16096,2025-03-31,3857,86,23
495261,608,12894,2025-05-14,3751,653,54
495262,61,10932,2025-04-28,2999,867,64
495263,8,5821,2025-06-13,1291,705,7
495264,110,15940,2025-01-05,1581,18,62
495265,686,8108,2025-04-05,3479,216,51
495266,973,810,2025-02-05,923,990,76
495267,986,5233,2025-07-21,4551,324,11
495268,395,9917,2025-01-13,2199,801,6
495269,505,7825,2025-03-09,2887,993,52
495270,948,3263,2025-07-19,2996,759,28
495271,682,11089,2025-03-28,2623,485,76
495272,757,1241,2025-04-19,294,475,43
495273,908,12898,2025-02-01,1261,964,65
495274,149,14341,2025-05-10,4719,853,73
495275,623,17956,2025-08-16,4322,270,65
495276,270,9353,2025-07-28,1282,891,54
495277,828,11450,2025-05-05,3760,867,13
495278,92,12335,2025-03-30,108,40,1
495279,757,19608,2025-04-21,4281,604,44
495280,117,4894,2025-07-05,3804,972,59
495281,678,14597,2025-05-03,2012,281,87
495282,50,15132,2025-06-06,2805,236,94
495283,252,1867,2025-06-06,2454,113,3
495284,684,14987,2025-06-22,2115,435,0
495285,707,304,2025-01-06,2063,479,99
495286,60,2308,2025-07-21,3107,31,32
495287,158,2388,2025-05-28,3560,680,0
495288,834,16538,2025-02-10,2757,376,7
495289,672,8805,2025-07-30,163,351,89
495290,289,17956,2025-03-20,4282,92,7
495291,5,6033,2025-05-25,873,286,62
495292,177,7164,2025-07-04,3305,315,2
495293,816,11413,2025-07-05,4563,137,72
495294,355,1887,2025-04-21,640,375,89
495295,617,14685,2025-03-21,3108,109,57
495296,248,2140,2025-06-09,688,122,88
495297,409,12807,2025-02-19,3444,975,1
495298,375,12692,2025-05-06,2245,63,4
495299,61,5559,2025-04-24,4976,822,58
495300,368,3573,2025-07-08,458,575,34
495301,887,17964,2025-02-20,3501,689,42
495302,923,7503,2025-02-05,504,760,12
495303,160,3730,2025-07-24,2476,272,58
495304,961,11051,2025-01-20,2459,478,27
495305,41,2629,2025-04-06,2789,527,82
495306,535,15958,2025-04-20,4050,855,58
495307,744,7789,2025-04-04,3205,397,79
495308,183,17621,2025-03-27,977,204,26
495309,386,12374,2025-01-08,1390,4,96
495310,312,11190,2025-07-16,1234,716,45
495311,215,6420,2025-08-16,4072,967,41
495312,938,5432,2025-05-25,3002,852,76
495313,567,19770,2025-06-26,47,12,61
495314,755,3767,2025-07-08,3747,931,4
495315,563,1732,2025-01-08,895,518,78
495316,20,5986,2025-04-21,4964,356,22
495317,354,9243,2025-07-08,1773,585,24
495318,831,18868,2025-05-14,3726,821,6
495319,864,3043,2025-06-26,3868,320,76
495320,371,18285,2025-06-29,688,202,38
495321,623,8662,2025-04-08,2118,542,23
495322,56,15843,2025-03-29,3121,830,91
495323,42,8265,2025-05-25,1886,625,69
495324,150,12135,2025-08-18,4738,232,36
495325,285,9775,2025-03-13,695,391,52
495326,733,19090,2025-07-21,1052,741,82
495327,425,18904,2025-05-21,1776,950,16
495328,552,1811,2025-03-22,1859,937,59
495329,571,15553,2025-07-08,4330,264,67
495330,291,4470,2025-02-02,4450,110,38
495331,278,17215,2025-01-14,808,344,16
495332,64,10324,2025-01-13,647,545,49
495333,664,9445,2025-08-28,687,767,65
495334,139,7822,2025-04-20,3357,772,81
495335,807,147,2025-05-17,3307,278,41
495336,95,10285,2025-04-16,3813,914,56
495337,218,1821,2025-05-06,2265,811,66
495338,775,1117,2025-07-01,3085,187,55
495339,650,8790,2025-04-10,1358,251,32
495340,252,1099,2025-03-17,3530,576,98
495341,326,14566,2025-06-03,2781,76,1
495342,718,13055,2025-03-09,2702,224,7
495343,686,15939,2025-01-01,3094,214,92
495344,204,14815,2025-01-06,2965,66,11
495345,87,3290,2025-05-26,2992,578,28
495346,80,7431,2025-04-12,188,570,49
495347,764,9288,2025-02-23,2153,686,24
495348,877,926,2025-07-14,2521,256,48
495349,777,6329,2025-02-20,3941,296,44
495350,863,19648,2025-04-16,1078,357,48
495351,817,7617,2025-07-28,1253,240,40
495352,391,18621,2025-02-26,484,386,75
495353,170,17220,2025-03-31,3967,412,40
495354,989,8474,2025-03-20,50,47,95
495355,669,18398,2025-08-03,4037,724,27
495356,133,10525,2025-01-14,1869,867,88
495357,984,12166,2025-04-27,813,897,5
495358,181,15297,2025-07-26,2497,679,15
495359,734,17960,2025-05-21,4542,65,90
495360,811,17573,2025-03-14,651,721,66
495361,120,3841,2025-06-22,4877,345,19
495362,32,10839,2025-06-21,2308,953,0
495363,482,11733,2025-01-23,1457,823,5
495364,712,1152,2025-01-15,571,467,89
495365,311,8437,2025-07-03,3530,424,95
495366,217,1555,2025-06-14,4680,40,44
495367,312,16679,2025-01-15,2947,159,84
495368,334,19120,2025-07-28,248,467,79
495369,175,14409,2025-08-21,3687,542,83
495370,163,8983,2025-03-06,3447,450,73
495371,788,17751,2025-01-05,579,219,20
495372,577,4950,2025-05-10,4355,853,19
495373,351,15908,2025-03-16,4511,720,39
495374,965,17812,2025-06-25,2325,92,36
495375,179,11446,2025-04-15,2986,510,95
495376,432,17098,2025-07-13,1568,867,90
495377,152,16258,2025-06-19,145,389,92
495378,477,4790,2025-01-08,1623,799,87
495379,289,1964,2025-01-15,3320,458,20
495380,655,1021,2025-01-25,145,398,87
495381,132,16953,2025-02-27,1310,941,95
495382,672,12660,2025-03-08,4175,462,2
495383,266,10802,2025-02-14,2103,950,7
495384,507,11727,2025-05-20,4014,528,0
495385,174,5021,2025-07-13,4015,975,81
495386,546,4126,2025-06-05,3795,10,98
495387,949,3629,2025-06-06,2009,361,55
495388,14,9945,2025-05-02,3069,630,81
495389,104,914,2025-04-19,1758,766,66
495390,535,387,2025-05-22,3949,634,69
495391,527,10646,2025-07-13,4611,716,72
495392,402,2058,2025-01-12,2364,480,55
495393,80,9459,2025-08-15,955,322,23
495394,62,14864,2025-02-12,3153,779,12
495395,532,8730,2025-06-22,4916,467,65
495396,553,15554,2025-01-12,3618,579,3
495397,684,6842,2025-01-15,4068,237,46
495398,410,13589,2025-07-04,796,381,31
495399,647,2579,2025-05-04,2924,780,75
495400,341,2843,2025-04-06,1134,606,32
495401,228,2653,2025-03-25,3536,817,70
495402,629,12059,2025-02-28,2004,213,82
495403,86,18449,2025-03-21,102,248,86
495404,511,3517,2025-06-15,3665,858,31
495405,267,11152,2025-05-31,88,356,34
495406,286,3674,2025-07-18,2440,394,68
495407,994,4649,2025-06-03,1334,397,51
495408,437,7042,2025-06-12,4251,836,28
495409,77,2324,2025-06-01,519,536,69
495410,426,1512,2025-01-15,1178,814,78
495411,150,17488,2025-07-18,4169,257,50
495412,693,8294,2025-02-03,3273,801,16
495413,709,5528,2025-08-06,4806,489,62
495414,399,3666,2025-03-16,928,597,81
495415,532,4622,2025-07-28,3487,713,46
495416,767,7252,2025-07-18,517,909,92
495417,377,12385,2025-06-20,3274,235,43
495418,258,2662,2025-06-21,1270,219,44
495419,931,2283,2025-04-29,3023,700,24
495420,748,10030,2025-04-02,1808,769,44
495421,812,14115,2025-02-25,1791,727,46
495422,255,17201,2025-01-28,1589,609,78
495423,94,12569,2025-01-11,577,881,35
495424,672,39,2025-03-27,897,955,6
495425,714,2785,2025-05-23,3479,205,35
495426,204,19852,2025-06-10,2852,887,11
495427,304,2427,2025-04-06,4818,368,28
495428,515,16779,2025-01-06,3489,849,43
495429,392,6668,2025-05-01,1969,736,4
495430,985,12942,2025-08-19,4541,642,62
495431,19,2871,2025-01-03,4954,750,10
495432,894,17330,2025-07-04,4869,470,65
495433,347,4345,2025-08-22,2120,778,4
495434,529,16218,2025-05-15,3163,612,89
495435,674,2594,2025-04-18,4616,525,3
495436,208,13311,2025-01-03,2145,477,37
495437,889,17631,2025-04-10,1402,735,25
495438,367,16322,2025-06-03,4515,83,20
495439,308,1721,2025-06-06,2477,952,74
495440,660,16498,2025-07-03,1385,666,42
495441,958,17290,2025-03-31,4963,937,89
495442,835,3934,2025-02-05,3372,196,63
495443,635,5771,2025-04-20,591,317,81
495444,16,7628,2025-03-30,4511,53,82
495445,929,1813,2025-02-02,1428,198,9
495446,245,16338,2025-04-28,939,567,61
495447,279,5025,2025-07-26,173,405,29
495448,799,1422,2025-06-07,3941,925,60
495449,341,1348,2025-04-15,4520,90,14
495450,340,8521,2025-08-17,4126,356,29
495451,165,67,2025-07-29,196,419,87
495452,193,12458,2025-02-11,3484,357,64
495453,792,16436,2025-05-03,4634,795,58
495454,659,7233,2025-08-09,2161,471,15
495455,988,11409,2025-03-01,6,322,64
495456,336,2643,2025-01-09,2921,587,11
495457,921,3525,2025-05-26,2557,671,9
495458,766,6605,2025-06-07,887,246,93
495459,342,18904,2025-05-02,1636,308,54
495460,496,15985,2025-02-06,1351,121,31
495461,617,18532,2025-06-03,3107,270,64
495462,959,5563,2025-05-21,872,992,54
495463,429,12638,2025-04-21,3817,315,79
495464,296,8970,2025-04-05,3987,42,60
495465,596,11349,2025-07-25,1422,589,56
495466,208,1438,2025-04-01,1329,883,71
495467,877,2284,2025-07-21,3897,340,35
495468,414,12308,2025-04-27,1862,189,12
495469,495,3669,2025-03-30,1477,848,64
495470,134,5260,2025-05-27,383,892,62
495471,909,10306,2025-08-06,971,573,59
495472,997,16820,2025-04-26,3457,34,73
495473,951,10704,2025-01-21,2400,783,33
495474,400,3258,2025-02-23,2981,285,83
495475,896,10669,2025-05-19,191,868,3
495476,52,18992,2025-03-12,3202,124,58
495477,394,16394,2025-08-26,2781,362,7
495478,874,6588,2025-04-10,4893,118,33
495479,510,11208,2025-01-02,3891,89,50
495480,549,12414,2025-03-18,4465,394,35
495481,422,6653,2025-08-14,429,881,24
495482,742,19946,2025-01-27,480,511,76
495483,967,2056,2025-06-21,699,499,52
495484,767,12296,2025-06-21,4442,310,71
495485,168,14167,2025-06-29,4691,341,97
495486,771,3421,2025-05-12,1478,249,61
495487,864,19815,2025-04-04,3388,747,60
495488,863,999,2025-01-27,1086,671,49
495489,730,19324,2025-02-02,2743,878,87
495490,647,8380,2025-01-19,2273,927,95
495491,449,8977,2025-03-12,2503,859,77
495492,78,18992,2025-01-14,2402,230,37
495493,245,18802,2025-02-18,4070,175,24
495494,70,19875,2025-03-16,2496,175,67
495495,394,10965,2025-06-05,210,164,66
495496,717,17228,2025-06-09,1897,645,54
495497,873,17856,2025-03-12,630,980,3
495498,136,1699,2025-06-21,1720,825,36
495499,447,160,2025-08-16,2750,918,13
495500,327,7968,2025-05-31,1613,284,4
495501,660,19389,2025-05-17,1087,74,38
495502,845,17282,2025-01-29,505,781,96
495503,737,14502,2025-05-10,3900,188,75
495504,669,19083,2025-06-26,1558,757,28
495505,549,1901,2025-07-08,2949,904,41
495506,114,11401,2025-01-07,1867,257,53
495507,488,17600,2025-07-29,2716,152,21
495508,966,3878,2025-02-12,247,320,95
495509,529,5285,2025-03-11,3770,927,41
495510,904,1277,2025-08-01,348,636,68
495511,154,8470,2025-07-07,4217,257,14
495512,883,17355,2025-06-15,3839,658,99
495513,677,5887,2025-08-28,4967,515,82
495514,308,17289,2025-02-16,1040,205,62
495515,264,19201,2025-05-30,4862,428,70
495516,208,12042,2025-01-05,3446,397,22
495517,852,706,2025-07-24,3829,325,16
495518,447,6514,2025-03-14,3175,53,26
495519,281,17915,2025-01-13,1992,100,14
495520,198,15556,2025-02-21,2851,747,90
495521,133,9368,2025-02-15,2776,113,14
495522,901,18925,2025-05-20,368,17,41
495523,297,9164,2025-04-10,172,531,99
495524,921,3177,2025-07-02,437,564,31
495525,758,6750,2025-06-25,2638,666,34
495526,405,19347,2025-02-15,2260,803,35
495527,412,7465,2025-05-20,4536,545,49
495528,818,12443,2025-02-05,4746,722,35
495529,990,16239,2025-07-23,1093,240,92
495530,868,7528,2025-04-04,260,892,76
495531,212,19792,2025-06-27,1672,710,64
495532,946,2040,2025-02-18,2242,406,31
495533,215,14108,2025-01-24,1399,531,25
495534,980,205,2025-08-14,4862,733,20
495535,645,7434,2025-07-05,2604,43,63
495536,378,5689,2025-01-16,3779,920,90
495537,222,19241,2025-04-16,3771,114,60
495538,867,12578,2025-03-13,945,122,23
495539,914,5060,2025-04-08,1463,181,60
495540,645,18564,2025-01-04,146,633,18
495541,940,10459,2025-07-12,2503,491,83
495542,27,19608,2025-07-09,929,956,41
495543,88,16900,2025-05-16,23,642,8
495544,907,11778,2025-02-06,1595,477,86
495545,699,6657,2025-04-23,3225,818,55
495546,528,13113,2025-03-23,693,470,84
495547,388,7560,2025-06-23,2347,654,65
495548,530,6553,2025-04-04,2355,788,10
495549,14,14896,2025-08-28,3119,736,49
495550,373,12561,2025-05-11,1371,580,79
495551,233,982,2025-06-21,1334,140,21
495552,837,6331,2025-07-30,3775,599,16
495553,683,19844,2025-08-20,2199,760,56
495554,259,2066,2025-02-20,2777,0,60
495555,563,2079,2025-07-09,1088,240,53
495556,600,83,2025-07-06,1490,544,67
495557,429,1993,2025-05-04,3327,474,51
495558,706,11587,2025-08-21,1507,138,30
495559,726,627,2025-03-02,2468,525,84
495560,999,15276,2025-06-28,1349,451,8
495561,876,9652,2025-05-01,3747,259,9
495562,95,13209,2025-04-05,2323,380,5
495563,954,16458,2025-04-27,296,774,64
495564,836,6017,2025-02-13,284,551,79
495565,23,8075,2025-02-12,3131,334,96
495566,930,12900,2025-06-05,2160,91,50
495567,124,3967,2025-03-01,3646,437,76
495568,166,13082,2025-07-17,4683,210,61
495569,425,9965,2025-01-21,3035,998,47
495570,600,14071,2025-05-22,2549,677,29
495571,657,1722,2025-03-17,234,41,12
495572,818,1569,2025-03-25,2467,693,61
495573,297,11497,2025-01-01,3929,579,24
495574,333,5418,2025-05-26,3319,763,66
495575,972,15033,2025-03-15,4026,11,78
495576,193,1958,2025-02-08,3502,224,84
495577,27,15329,2025-06-03,4386,645,39
495578,408,5890,2025-07-21,4076,667,44
495579,263,8980,2025-02-04,978,81,89
495580,263,17198,2025-04-05,3148,264,45
495581,637,7241,2025-06-05,2681,117,88
495582,715,4832,2025-02-16,4715,345,84
495583,226,5770,2025-03-28,2609,308,38
495584,177,14085,2025-03-09,2139,408,41
495585,411,9329,2025-07-17,973,201,4
495586,598,12364,2025-05-16,4697,151,20
495587,268,15779,2025-07-03,1302,796,91
495588,934,14199,2025-07-28,2975,785,30
495589,529,2834,2025-05-31,521,260,66
495590,937,17693,2025-04-06,3335,56,41
495591,24,7994,2025-06-01,4972,145,30
495592,990,10445,2025-04-20,3660,239,85
495593,305,10766,2025-07-27,3339,707,18
495594,688,4224,2025-02-08,3574,870,89
495595,679,3779,2025-01-13,2977,84,20
495596,835,15212,2025-02-04,151,197,40
495597,227,6911,2025-07-02,2512,533,59
495598,946,2119,2025-03-26,3303,621,32
495599,211,12111,2025-04-24,4830,595,20
495600,962,18112,2025-01-24,1154,737,94
495601,969,1486,2025-04-05,238,823,78
495602,276,17408,2025-05-22,4419,113,35
495603,886,9966,2025-05-30,363,480,62
495604,610,133,2025-08-01,2177,142,14
495605,646,16866,2025-01-04,3167,343,30
495606,432,6381,2025-06-09,4503,83,97
495607,926,866,2025-01-09,3499,844,45
495608,979,2602,2025-07-19,3019,197,67
495609,636,12680,2025-05-12,662,759,90
495610,470,8799,2025-01-23,4451,623,67
495611,405,17926,2025-04-30,4890,179,65
495612,507,6724,2025-07-20,3113,799,77
495613,753,1903,2025-07-21,2116,651,14
495614,389,11561,2025-01-17,3895,759,89
495615,96,17356,2025-01-02,175,762,52
495616,968,15403,2025-01-21,1476,13,43
495617,535,14248,2025-05-15,4025,62,59
495618,890,1775,2025-04-25,3814,566,95
495619,724,4344,2025-01-09,1587,562,18
495620,319,262,2025-06-27,1628,311,3
495621,808,9327,2025-07-18,47,616,48
495622,632,4971,2025-04-26,289,714,22
495623,284,7734,2025-03-23,3243,877,15
495624,362,3552,2025-07-01,888,667,74
495625,54,1752,2025-08-11,1212,308,60
495626,682,2977,2025-05-16,3636,711,84
495627,397,19827,2025-02-22,3798,701,29
495628,502,2911,2025-08-28,12,219,36
495629,316,471,2025-04-01,1621,835,58
495630,67,3059,2025-04-28,4470,331,46
495631,823,576,2025-03-08,78,673,48
495632,94,7719,2025-02-01,3297,294,60
495633,385,13253,2025-03-04,3460,172,48
495634,738,17764,2025-06-27,19,312,19
495635,757,5988,2025-07-01,315,199,42
495636,640,15654,2025-06-16,4400,676,79
495637,226,13163,2025-08-01,2315,952,83
495638,297,448,2025-07-13,2538,253,95
495639,244,1540,2025-01-11,4907,951,86
495640,401,15987,2025-02-05,208,578,74
495641,312,15257,2025-02-15,3072,173,29
495642,54,15079,2025-03-25,4760,519,8
495643,548,3444,2025-02-27,2101,774,48
495644,502,11801,2025-04-19,2247,608,2
495645,776,18686,2025-03-29,3960,620,4
495646,35,17210,2025-05-28,4529,222,93
495647,273,7449,2025-06-04,2250,476,96
495648,979,16022,2025-02-26,359,47,94
495649,53,18041,2025-05-23,1733,397,28
495650,189,2787,2025-05-01,4401,806,13
495651,10,5902,2025-03-12,1007,765,43
495652,357,8393,2025-02-10,3887,381,20
495653,607,6475,2025-01-10,746,974,45
495654,593,9957,2025-01-03,3968,256,1
495655,139,4551,2025-04-16,944,339,44
495656,603,3704,2025-04-26,4710,35,22
495657,280,5585,2025-02-14,4708,218,47
495658,556,18957,2025-05-23,141,882,42
495659,65,3321,2025-02-26,2417,746,33
495660,947,1419,2025-06-06,2654,589,42
495661,371,6965,2025-04-15,4561,948,56
495662,687,17860,2025-01-02,4209,891,82
495663,327,3805,2025-01-12,373,247,80
495664,487,3280,2025-05-24,3484,262,12
495665,754,3209,2025-07-08,3679,197,34
495666,545,17454,2025-06-12,3161,640,93
495667,447,10783,2025-05-22,3398,256,28
495668,664,6942,2025-08-18,2703,109,38
495669,624,13389,2025-08-22,3071,507,37
495670,801,5020,2025-01-28,3009,544,35
495671,160,11230,2025-05-04,3963,808,97
495672,256,4444,2025-04-17,1948,467,71
495673,462,11777,2025-01-08,3853,806,84
495674,187,9668,2025-07-22,3743,778,12
495675,294,12123,2025-02-01,3168,692,67
495676,41,1243,2025-03-10,4019,521,65
495677,917,3972,2025-06-19,1374,34,51
495678,196,727,2025-03-24,3355,632,32
495679,477,5023,2025-03-13,96,76,22
495680,160,10167,2025-02-06,848,48,91
495681,386,15559,2025-05-26,4764,891,40
495682,432,7205,2025-01-05,2713,187,56
495683,746,4788,2025-08-19,4563,134,85
495684,152,2888,2025-06-14,1173,562,53
495685,683,135,2025-06-20,3580,46,56
495686,408,2678,2025-08-06,3486,73,65
495687,325,5431,2025-02-28,622,248,8
495688,375,930,2025-05-08,2525,25,27
495689,123,13928,2025-04-05,3770,304,47
495690,356,19579,2025-07-16,4251,907,11
495691,733,2660,2025-05-14,4561,349,87
495692,860,4958,2025-03-07,2226,485,74
495693,480,6707,2025-01-24,2800,197,3
495694,955,10046,2025-01-14,1279,668,33
495695,847,14461,2025-01-07,2881,210,81
495696,153,5488,2025-08-08,4692,406,76
495697,745,6502,2025-03-17,204,120,52
495698,522,12630,2025-07-24,3705,852,80
495699,703,3319,2025-02-06,4076,682,77
495700,448,11588,2025-05-31,4125,390,10
495701,811,11642,2025-02-20,1779,924,90
495702,455,4631,2025-07-15,1696,163,66
495703,621,15852,2025-01-19,1179,641,70
495704,676,7616,2025-05-23,2705,928,74
495705,253,11045,2025-06-06,4312,502,39
495706,804,17557,2025-03-28,4259,841,43
495707,539,4083,2025-05-23,2635,758,61
495708,712,15486,2025-05-13,3607,343,59
495709,521,11161,2025-04-16,3556,365,31
495710,717,9531,2025-02-27,2728,693,56
495711,667,16221,2025-02-05,3217,620,63
495712,673,8107,2025-04-09,57,378,18
495713,279,6995,2025-04-01,4270,969,33
495714,605,17040,2025-07-24,3238,110,88
495715,752,18195,2025-08-21,3021,269,47
495716,23,13448,2025-03-07,1662,503,52
495717,889,18120,2025-05-20,3965,644,79
495718,105,18235,2025-04-20,2707,323,31
495719,457,6886,2025-07-08,480,32,64
495720,830,17694,2025-03-16,1188,122,10
495721,248,4816,2025-06-05,2814,125,7
495722,145,13165,2025-02-05,2437,291,33
495723,338,1583,2025-06-25,1701,181,21
495724,567,1260,2025-02-05,315,223,69
495725,116,5450,2025-06-16,1087,432,32
495726,82,4091,2025-02-28,4909,865,98
495727,458,14001,2025-04-07,4486,509,49
495728,101,11467,2025-04-23,1611,669,24
495729,642,17358,2025-04-09,926,14,20
495730,602,17085,2025-08-19,4306,595,49
495731,230,7311,2025-01-15,4611,293,23
495732,166,6100,2025-08-08,4272,486,64
